"age","friends","days_active","hours_active","likes","posts","cluster_name","id","sex","name","date_of_birth","post_text","city","state","relationship_status","education","groups_joined","pages_liked","primary_device","last_active_hours_ago","events_responded","notification_setting","privacy_setting","account_age_years","photos_uploaded","comments_30days"
45.0517651622606,255,18,10,487,14,"Middle-aged Moderate",313,"M","Charles Thompson","1979-07-20","Best decision ever was getting involved with car maintenance! ❤️✨✨","Indianapolis","IN","Married","Bachelor's Degree",7,61,"Tablet",2.6,2,"Minimal notifications","Friends only",8.7,401,14
31.1176060793723,394,19,46,817,19,"Young Adult Active",314,"F","Karen Lee","1993-10-11","Thinking about changing my approach to relationships. Any advice? 😊👏😊","Boston","MA","In a relationship","High School",11,183,"Desktop (Mac)",1.8,5,"All notifications","Friends of friends",12.2,303,81
48.9675770339519,121,9,6,55,4,"Senior Light",315,"F","Shirley Moore","1976-01-20","Spent all weekend on community volunteering and it was totally worth it.","Denver","CO","Widowed","Bachelor's Degree",1,77,"Desktop (Windows)",1,3,"All notifications","Friends only",2.8,60,40
35.2270719072342,271,12,10,468,22,"Middle-aged Moderate",316,"M","Michael Mitchell","1989-08-02","Looking for friends who are into health insurance. Let's connect!","Nashville","TN","Married","Bachelor's Degree",7,125,"Mobile (Android)",9.1,6,"All notifications","Only me",14.9,560,45
59.6571346639488,102,4,15,231,0,"Senior Light",317,"F","Sandra Davis","1965-04-26","Just finished legacy planning! Can't believe how much I enjoyed it. ❤️","Denver","CO","Married","Some College",7,85,"Mobile (Android)",11.2,2,"Minimal notifications","Friends only",2.9,205,28
43.8065295078263,136,14,29,494,12,"Middle-aged Moderate",318,"M","Gary Scott","1981-05-10","Best decision ever was getting involved with mortgage rates!","Phoenix","AZ","Divorced","Bachelor's Degree",5,89,"Mobile (Android)",5.7,4,"All notifications","Only me",10.6,220,5
19.1004790002085,407,30,53,1143,31,"Young Active",319,"M","Stephen Garcia","2005-10-11","Feeling conflicted about graduation. Thoughts? #love","Los Angeles","CA","It's complicated","Some College",9,196,"Mobile (iOS)",0.9,11,"All notifications","Friends of friends",5.4,366,150
41.0559947838364,544,23,87,1154,31,"Young Active",320,"M","Paul Thomas","1984-01-25","Question for those experienced with living with parents: how do you handle...? #amazing","Miami","FL","In a relationship","Associate's Degree",11,211,"Mobile (iOS)",0.1,9,"Important notifications only","Friends only",5.8,427,105
47.2308757452459,115,9,0,400,11,"Senior Light",321,"M","Nicholas Anderson","1977-01-08","Learned something new about grandchildren today that blew my mind!","Fort Worth","TX","Married","High School",5,49,"Mobile (Android)",4.9,2,"Important notifications only","Friends only",11.6,172,52
58.8203302533297,47,13,11,82,0,"Senior Light",322,"M","Larry Flores","1965-10-19","Has anyone tried the new approach to social security? Worth it?","Indianapolis","IN","Married","Master's Degree",7,28,"Mobile (iOS)",5.2,4,"Minimal notifications","Friends of friends",10.2,151,20
23.7021867836928,415,27,55,1264,20,"Young Active",323,"F","Deborah Garcia","2000-08-29","Best decision ever was getting involved with living with parents! #fun","Columbus","OH","Single","Some College",10,148,"Desktop (Windows)",2.7,10,"Minimal notifications","Friends of friends",7.1,320,157
36.683165416904,154,17,22,628,9,"Middle-aged Moderate",324,"M","Justin Lee","1988-02-06","Question for those experienced with parenting: how do you handle...? 👏👍😀","Nashville","TN","Married","High School",15,36,"Desktop (Windows)",0.4,5,"Important notifications only","Friends of friends",11.6,732,42
23.4050464458693,457,22,50,1093,26,"Young Active",325,"F","Mary Brown","2001-06-22","Can't stop thinking about graduation. It's changed everything for me. 🎉👏","San Francisco","CA","Single","Some College",11,175,"Mobile (Android)",1.7,7,"No notifications","Friends of friends",7.1,726,93
43.7119757878616,187,15,18,463,2,"Middle-aged Moderate",326,"M","Matthew Harris","1980-06-30","Learned something new about career advancement today that blew my mind!","Los Angeles","CA","Married","High School",11,66,"Multiple devices",2,4,"Important notifications only","Friends only",14.7,131,50
20.6285366210711,403,21,54,1241,31,"Young Active",327,"F","Melissa Clark","2004-06-23","Looking for friends who are into dating apps. Let's connect! #amazing #family","Portland","OR","Single","Some College",16,191,"Mobile (Android)",1.3,5,"All notifications","Friends only",5.1,576,51
29.5859311684836,261,12,25,622,13,"Middle-aged Moderate",328,"F","Barbara Torres","1994-12-18","Question for those experienced with car maintenance: how do you handle...?","San Antonio","TX","Married","Master's Degree",4,102,"Mobile (iOS)",3.2,6,"All notifications","Friends of friends",6.2,414,54
30.4688395140511,301,15,45,914,15,"Young Adult Active",329,"M","Justin Jackson","1994-01-25","Looking for a group in the area interested in side hustles. Anyone? #instagood #friends","Phoenix","AZ","Single","Graduate School",9,151,"Desktop (Mac)",6.8,4,"All notifications","Custom",11,667,89
24.990900939986,488,23,67,1193,41,"Young Active",330,"M","Patrick Mitchell","2000-02-04","Feeling conflicted about fashion trends. Thoughts? #instagood #amazing","San Francisco","CA","It's complicated","Some College",14,108,"Mobile (iOS)",0,6,"All notifications","Friends only",9.7,361,80
59.9344967381421,61,9,9,186,11,"Senior Light",331,"F","Catherine Hill","1964-05-12","Finally took the plunge with downsizing homes after months of hesitation. 🙌","Chicago","IL","Married","High School",6,57,"Desktop (Windows)",17.3,4,"Important notifications only","Friends only",11.2,74,7
33.3398403727905,309,20,39,819,17,"Young Adult Active",332,"F","Anna Rodriguez","1991-10-21","Need recommendations for dealing with first home. Help appreciated!","San Diego","CA","It's complicated","Associate's Degree",14,181,"Desktop (Windows)",1.3,4,"All notifications","Only me",11.6,331,54
39.9341614852392,252,11,19,526,19,"Middle-aged Moderate",333,"M","Kevin Lewis","1985-02-13","Best decision ever was getting involved with career advancement! 😊","San Jose","CA","Married","Trade School",8,92,"Desktop (Windows)",8.5,5,"All notifications","Friends only",14.6,508,98
63.8802351523815,114,4,24,131,0,"Senior Light",334,"M","Edward Mitchell","1961-01-31","Looking for a group in the area interested in social security. Anyone?","Jacksonville","FL","Married","Some College",7,64,"Tablet",2.8,2,"Minimal notifications","Friends only",9.3,86,0
29.9463233368237,247,10,29,314,13,"Middle-aged Moderate",335,"F","Shirley Johnson","1994-10-04","Looking for a group in the area interested in family vacations. Anyone?","Atlanta","GA","Married","High School",10,106,"Mobile (Android)",4.3,0,"All notifications","Only me",6.1,495,32
34.359097525141,109,17,19,473,23,"Middle-aged Moderate",336,"M","Eric Martinez","1990-10-19","Can't believe it's been a year since I started parenting!","Chicago","IL","Married","Associate's Degree",10,91,"Multiple devices",11.9,4,"Important notifications only","Friends only",9.6,260,62
41.7439978579286,209,16,35,529,17,"Middle-aged Moderate",337,"F","Anna Harris","1982-07-19","Can't believe it's been a year since I started home renovation! 👍👍🙌","Fort Worth","TX","Married","Bachelor's Degree",9,108,"Mobile (iOS)",1.6,4,"All notifications","Friends only",9.5,53,13
28.2355075895154,290,14,45,838,18,"Young Adult Active",338,"M","Dennis Campbell","1996-03-21","Spent all weekend on urban living and it was totally worth it.","Chicago","IL","Engaged","Associate's Degree",12,128,"Mobile (iOS)",1.5,5,"All notifications","Friends of friends",8.7,405,119
34.7238729895881,267,13,39,797,9,"Young Adult Active",339,"F","Helen Perez","1989-09-22","Can't believe it's been a year since I started outdoor activities! 🔥 #instagood #friends","Jacksonville","FL","Single","Master's Degree",10,128,"Mobile (iOS)",4.5,6,"All notifications","Friends only",6,225,26
54.9764007373677,52,8,0,191,8,"Senior Light",340,"F","Elizabeth Baker","1969-06-21","Best decision ever was getting involved with healthcare!","Jacksonville","FL","Married","High School",5,35,"Desktop (Windows)",8.9,1,"All notifications","Friends only",10.1,84,4
28.6195136624842,534,23,63,1175,26,"Young Active",341,"M","Alexander Hall","1996-06-01","Just finished graduation! Can't believe how much I enjoyed it.","Austin","TX","Engaged","Associate's Degree",14,241,"Mobile (Android)",0.4,9,"All notifications","Public",6.4,406,114
56.6558362950482,102,3,10,0,12,"Senior Light",342,"F","Deborah Harris","1967-09-09","Can't believe it's been a year since I started traditional hobbies! ✨🙌","Houston","TX","Widowed","Bachelor's Degree",5,59,"Tablet",0.1,1,"Minimal notifications","Friends of friends",3.9,14,40
19.434799031421,443,29,54,1181,37,"Young Active",343,"F","Katherine Robinson","2005-05-23","Finally took the plunge with fashion trends after months of hesitation. #family","San Jose","CA","Single","Associate's Degree",14,51,"Mobile (iOS)",1.1,8,"All notifications","Public",6.4,790,44
58.2859740531653,127,8,0,137,6,"Senior Light",344,"M","John Sanchez","1966-03-12","Feeling conflicted about reunion events. Thoughts?","Indianapolis","IN","Single","High School",8,52,"Tablet",38.4,2,"Minimal notifications","Friends only",3.2,142,26
40.2488966158437,173,15,7,262,19,"Middle-aged Moderate",345,"F","Rachel Sanchez","1983-12-26","Question for those experienced with home renovation: how do you handle...? 😊","New York","NY","Married","High School",11,122,"Tablet",1.4,5,"All notifications","Public",11.8,340,0
18.8615901923723,457,27,51,1291,22,"Young Active",346,"F","Karen Ramirez","2005-12-20","So proud of what I've accomplished with entry-level jobs this year. ❤️🔥🔥 #style","San Antonio","TX","Single","Some College",7,113,"Mobile (iOS)",1.4,6,"Important notifications only","Friends only",5.4,704,121
36.1799704458628,272,17,31,389,23,"Middle-aged Moderate",347,"F","Amy Flores","1988-04-12","So proud of what I've accomplished with parent-teacher meetings this year. 👍😀👍","New York","NY","Married","High School",7,95,"Mobile (iOS)",4.2,0,"Minimal notifications","Friends only",12.6,64,120
23.7690896919106,283,19,45,861,28,"Young Adult Active",348,"M","Jerry Lewis","2001-05-04","Finally took the plunge with fitness goals after months of hesitation. #fun #friends","Houston","TX","Married","Bachelor's Degree",9,52,"Tablet",2.9,0,"No notifications","Custom",12.2,622,74
45.0838698887989,160,10,11,524,18,"Middle-aged Moderate",349,"F","Deborah Miller","1979-07-29","Can't believe it's been a year since I started 401k planning! 👍🎉","Philadelphia","PA","Divorced","High School",9,142,"Mobile (iOS)",11.3,3,"All notifications","Custom",7.7,320,0
43.6180631202943,173,20,4,403,14,"Middle-aged Moderate",350,"F","Rebecca Hill","1980-09-11","Spent all weekend on mortgage rates and it was totally worth it.","Philadelphia","PA","Single","Trade School",4,101,"Mobile (Android)",5,4,"Important notifications only","Only me",9.8,76,52
19.8373643144744,397,18,32,1224,26,"Young Active",351,"F","Lisa Thompson","2004-12-22","Looking for friends who are into memes. Let's connect! 💯😊 #love","San Francisco","CA","Single","Some College",12,120,"Mobile (iOS)",0.5,7,"Important notifications only","Friends only",5.4,710,103
62.7867300206138,93,14,0,278,2,"Senior Light",352,"M","David Baker","1961-10-04","Looking for friends who are into reunion events. Let's connect! 🙌🎉💯","Boston","MA","Married","High School",3,59,"Desktop (Mac)",4.8,1,"No notifications","Friends only",8.9,201,24
28.7220928845024,316,18,45,818,18,"Young Adult Active",353,"M","Raymond Nelson","1995-08-22","Finally took the plunge with DIY projects after months of hesitation. #life","Denver","CO","Engaged","Bachelor's Degree",12,167,"Desktop (Windows)",1.3,2,"No notifications","Public",7.1,321,54
34.4330412142667,243,23,8,471,19,"Middle-aged Moderate",354,"M","Jerry White","1989-10-31","So frustrated with neighborhood events right now. Need advice!","Philadelphia","PA","Divorced","Bachelor's Degree",4,64,"Desktop (Mac)",0.2,1,"All notifications","Friends only",10.7,187,54
42.105987198074,290,14,23,504,2,"Middle-aged Moderate",355,"M","Nicholas Davis","1982-11-04","Just discovered an amazing resource for parenting! Game changer! 😀","San Francisco","CA","Married","Master's Degree",1,130,"Tablet",3.6,3,"Minimal notifications","Friends only",13.6,360,0
23.3852484407681,520,23,77,1168,28,"Young Active",356,"F","Carol Carter","2000-11-01","Looking for friends who are into music festivals. Let's connect!","Dallas","TX","In a relationship","Bachelor's Degree",16,136,"Multiple devices",1.2,4,"All notifications","Friends only",8.8,467,112
64.4008995059576,17,8,0,0,7,"Senior Light",357,"F","Janet Nguyen","1960-06-28","Question for those experienced with legacy planning: how do you handle...? 🎉","Boston","MA","Widowed","Bachelor's Degree",8,52,"Mobile (Android)",0.5,0,"Minimal notifications","Friends only",4.1,0,8
59.0256819661205,180,13,4,166,0,"Senior Light",358,"F","Betty Hill","1966-02-22","Anyone have recommendations for travel destinations? Looking for something new. ✨","San Diego","CA","Married","High School",4,40,"Desktop (Windows)",0.4,1,"All notifications","Public",5.7,116,20
45.9402749105189,207,8,10,408,9,"Middle-aged Moderate",359,"M","Scott Moore","1978-05-15","Has anyone tried the new approach to home ownership? Worth it? 🎉🔥","Austin","TX","Married","Associate's Degree",7,58,"Desktop (Mac)",6.6,7,"Minimal notifications","Friends only",12.8,315,37
57.4511774411602,61,7,15,0,12,"Senior Light",360,"F","Sharon Scott","1967-06-05","Can't stop thinking about traditional hobbies. It's changed everything for me.","Columbus","OH","Widowed","Bachelor's Degree",1,18,"Mobile (iOS)",5,2,"Important notifications only","Public",9.2,230,15
26.0977400543665,543,26,60,1006,31,"Young Active",361,"M","Brian Miller","1998-04-10","Need recommendations for dealing with music festivals. Help appreciated!","Chicago","IL","In a relationship","High School",12,244,"Desktop (Mac)",0.1,7,"All notifications","Only me",9.7,510,71
61.8514721068228,101,9,9,112,10,"Senior Light",362,"F","Janet Carter","1963-04-03","Just finished health concerns! Can't believe how much I enjoyed it.","Austin","TX","Widowed","Some College",5,31,"Mobile (Android)",17.8,1,"No notifications","Friends only",6.9,60,33
61.395541968653,167,8,7,213,4,"Senior Light",363,"F","Heather Robinson","1963-01-06","Feeling conflicted about healthcare. Thoughts?","Phoenix","AZ","Widowed","Bachelor's Degree",2,46,"Desktop (Windows)",6.3,2,"All notifications","Public",2.2,47,30
31.0097121865666,298,19,42,648,25,"Young Adult Active",364,"F","Amy Roberts","1994-02-27","So proud of what I've accomplished with child-free lifestyle this year. #fun","San Diego","CA","Married","Bachelor's Degree",7,47,"Mobile (iOS)",1.2,6,"Minimal notifications","Friends of friends",6.1,363,34
